,W_VM_G,HP_ID_Reg,W_ID,W_GEW,W_HOCH,W_SZ,W_AZ,zweck,wegkm,wegmin_imp1,ST_JAHR,ST_MONAT,ST_WOCHE,ST_WOTAG,W_SZS,W_SZM,W_AZS,W_AZM,W_FOLGETAG,weg_intermod
576,703.0,1826,1.0,0.29167410174677205,78.17505010205926,27600.0,28200.0,3.0,70703.0,10.0,2016.0,9.0,38.0,2.0,7.0,40.0,7.0,50.0,0.0,703.0
577,703.0,1826,2.0,0.29167410174677205,78.17505010205926,47100.0,47700.0,8.0,70703.0,10.0,2016.0,9.0,38.0,2.0,13.0,5.0,13.0,15.0,0.0,703.0
578,1.0,852,1.0,0.27862254252658636,74.67694626000532,32400.0,33000.0,5.0,1.9,10.0,2016.0,7.0,27.0,4.0,9.0,0.0,9.0,10.0,0.0,0.0
579,1.0,852,2.0,0.27862254252658636,74.67694626000532,35100.0,35400.0,4.0,0.48,5.0,2016.0,7.0,27.0,4.0,9.0,45.0,9.0,50.0,0.0,0.0
580,1.0,852,3.0,0.27862254252658636,74.67694626000532,35700.0,36000.0,8.0,1.9,5.0,2016.0,7.0,27.0,4.0,9.0,55.0,10.0,0.0,0.0,0.0
581,1.0,852,4.0,0.27862254252658636,74.67694626000532,46500.0,47100.0,6.0,1.43,10.0,2016.0,7.0,27.0,4.0,12.0,55.0,13.0,5.0,0.0,0.0
582,1.0,852,5.0,0.27862254252658636,74.67694626000532,47400.0,48000.0,8.0,1.43,10.0,2016.0,7.0,27.0,4.0,13.0,10.0,13.0,20.0,0.0,0.0
583,1.0,852,6.0,0.27862254252658636,74.67694626000532,61200.0,61800.0,7.0,1.43,10.0,2016.0,7.0,27.0,4.0,17.0,0.0,17.0,10.0,0.0,0.0
584,1.0,852,7.0,0.27862254252658636,74.67694626000532,67500.0,68100.0,8.0,1.43,10.0,2016.0,7.0,27.0,4.0,18.0,45.0,18.0,55.0,0.0,0.0
585,1.0,950,1.0,0.06848045916124317,18.354263521791932,34200.0,36000.0,7.0,33.25,30.0,2017.0,5.0,19.0,2.0,9.0,30.0,10.0,0.0,0.0,0.0
586,1.0,950,2.0,0.06848045916124317,18.354263521791932,50400.0,51300.0,7.0,9.5,15.0,2017.0,5.0,19.0,2.0,14.0,0.0,14.0,15.0,0.0,0.0
587,1.0,950,3.0,0.06848045916124317,18.354263521791932,61200.0,64800.0,7.0,19.0,60.0,2017.0,5.0,19.0,2.0,17.0,0.0,18.0,0.0,0.0,0.0
588,1.0,1482,1.0,0.246307281827958,66.01574833723042,21300.0,22800.0,1.0,15.2,25.0,2017.0,6.0,23.0,5.0,5.0,55.0,6.0,20.0,0.0,1.0
589,1.0,1482,2.0,0.246307281827958,66.01574833723042,46200.0,47700.0,8.0,17.1,25.0,2017.0,6.0,23.0,5.0,12.0,50.0,13.0,15.0,0.0,1.0
590,0.0,1482,3.0,0.246307281827958,66.01574833723042,48300.0,48900.0,5.0,1.57,10.0,2017.0,6.0,23.0,5.0,13.0,25.0,13.0,35.0,0.0,0.0
591,0.0,1482,4.0,0.246307281827958,66.01574833723042,50700.0,51300.0,8.0,1.57,10.0,2017.0,6.0,23.0,5.0,14.0,5.0,14.0,15.0,0.0,0.0
592,1.0,1482,5.0,0.246307281827958,66.01574833723042,53700.0,54000.0,4.0,3.42,5.0,2017.0,6.0,23.0,5.0,14.0,55.0,15.0,0.0,0.0,0.0
593,1.0,1482,6.0,0.246307281827958,66.01574833723042,55200.0,55500.0,8.0,3.42,5.0,2017.0,6.0,23.0,5.0,15.0,20.0,15.0,25.0,0.0,0.0
594,1.0,1482,7.0,0.246307281827958,66.01574833723042,66900.0,69000.0,6.0,23.75,35.0,2017.0,6.0,23.0,5.0,18.0,35.0,19.0,10.0,0.0,0.0
595,1.0,1482,8.0,0.246307281827958,66.01574833723042,73500.0,76800.0,8.0,24.7,55.0,2017.0,6.0,23.0,5.0,20.0,25.0,21.0,20.0,0.0,0.0
596,1.0,1840,1.0,2.3407177582029206,627.3636463656932,35100.0,36300.0,7.0,4.75,20.0,2017.0,3.0,12.0,1.0,9.0,45.0,10.0,5.0,0.0,0.0
597,1.0,1840,2.0,2.3407177582029206,627.3636463656932,41400.0,42000.0,8.0,4.75,10.0,2017.0,3.0,12.0,1.0,11.0,30.0,11.0,40.0,0.0,0.0
598,0.0,1840,3.0,2.3407177582029206,627.3636463656932,44100.0,44400.0,5.0,0.29,5.0,2017.0,3.0,12.0,1.0,12.0,15.0,12.0,20.0,0.0,0.0
599,0.0,1840,4.0,2.3407177582029206,627.3636463656932,44700.0,45000.0,8.0,0.29,5.0,2017.0,3.0,12.0,1.0,12.0,25.0,12.0,30.0,0.0,0.0
600,1.0,1840,5.0,2.3407177582029206,627.3636463656932,51300.0,51900.0,4.0,3.8,10.0,2017.0,3.0,12.0,1.0,14.0,15.0,14.0,25.0,0.0,0.0
601,1.0,1840,6.0,2.3407177582029206,627.3636463656932,53400.0,57600.0,8.0,1.9,70.0,2017.0,3.0,12.0,1.0,14.0,50.0,16.0,0.0,0.0,0.0
602,0.0,1999,1.0,0.241923142197497,64.84070285594437,25800.0,35100.0,7.0,9994.0,155.0,2017.0,7.0,27.0,6.0,7.0,10.0,9.0,45.0,0.0,1.0
603,0.0,1999,2.0,0.241923142197497,64.84070285594437,41400.0,43200.0,7.0,10.8,30.0,2017.0,7.0,27.0,6.0,11.0,30.0,12.0,0.0,0.0,1.0
604,0.0,1999,3.0,0.241923142197497,64.84070285594437,57600.0,63600.0,7.0,9994.0,100.0,2017.0,7.0,27.0,6.0,16.0,0.0,17.0,40.0,0.0,1.0
605,0.0,1999,4.0,0.241923142197497,64.84070285594437,77400.0,0.0,7.0,9994.0,150.0,2017.0,7.0,27.0,6.0,21.0,30.0,0.0,0.0,1.0,1.0
606,1.0,372,1.0,0.3850971551610959,103.21447539766814,25200.0,25800.0,6.0,7.6,10.0,2016.0,9.0,38.0,1.0,7.0,0.0,7.0,10.0,0.0,0.0
607,1.0,372,2.0,0.3850971551610959,103.21447539766814,29400.0,30000.0,6.0,2.85,10.0,2016.0,9.0,38.0,1.0,8.0,10.0,8.0,20.0,0.0,0.0
608,1.0,372,3.0,0.3850971551610959,103.21447539766814,30900.0,31500.0,8.0,4.75,10.0,2016.0,9.0,38.0,1.0,8.0,35.0,8.0,45.0,0.0,0.0
609,1.0,372,4.0,0.3850971551610959,103.21447539766814,49200.0,49800.0,6.0,4.75,10.0,2016.0,9.0,38.0,1.0,13.0,40.0,13.0,50.0,0.0,0.0
610,1.0,372,5.0,0.3850971551610959,103.21447539766814,50400.0,51000.0,6.0,9999.0,10.0,2016.0,9.0,38.0,1.0,14.0,0.0,14.0,10.0,0.0,0.0
611,0.0,1051,1.0,1.4518468619970888,389.12677024605256,32400.0,36000.0,7.0,2.94,60.0,2017.0,1.0,2.0,2.0,9.0,0.0,10.0,0.0,0.0,0.0
612,0.0,1051,2.0,1.4518468619970888,389.12677024605256,36300.0,36600.0,5.0,0.1,5.0,2017.0,1.0,2.0,2.0,10.0,5.0,10.0,10.0,0.0,0.0
613,0.0,1051,3.0,1.4518468619970888,389.12677024605256,39300.0,39600.0,8.0,0.1,5.0,2017.0,1.0,2.0,2.0,10.0,55.0,11.0,0.0,0.0,0.0
614,1.0,1051,4.0,1.4518468619970888,389.12677024605256,49500.0,50400.0,4.0,12.35,15.0,2017.0,1.0,2.0,2.0,13.0,45.0,14.0,0.0,0.0,0.0
615,1.0,1051,5.0,1.4518468619970888,389.12677024605256,53100.0,54000.0,8.0,12.35,15.0,2017.0,1.0,2.0,2.0,14.0,45.0,15.0,0.0,0.0,0.0
616,0.0,1051,6.0,1.4518468619970888,389.12677024605256,61200.0,63000.0,7.0,1.47,30.0,2017.0,1.0,2.0,2.0,17.0,0.0,17.0,30.0,0.0,0.0
617,0.0,1678,1.0,1.1902250079688357,319.00638100351097,57600.0,58800.0,4.0,1.89,20.0,2017.0,3.0,10.0,2.0,16.0,0.0,16.0,20.0,0.0,1.0
618,1.0,1678,2.0,1.1902250079688357,319.00638100351097,63000.0,63300.0,8.0,2.0,5.0,2017.0,3.0,10.0,2.0,17.0,30.0,17.0,35.0,0.0,0.0
619,1.0,1678,3.0,1.1902250079688357,319.00638100351097,64200.0,65100.0,7.0,2.85,15.0,2017.0,3.0,10.0,2.0,17.0,50.0,18.0,5.0,0.0,0.0
620,1.0,1678,4.0,1.1902250079688357,319.00638100351097,83400.0,84000.0,6.0,3.71,10.0,2017.0,3.0,10.0,2.0,23.0,10.0,23.0,20.0,0.0,0.0
621,1.0,1678,5.0,1.1902250079688357,319.00638100351097,84000.0,84600.0,7.0,2.38,10.0,2017.0,3.0,10.0,2.0,23.0,20.0,23.0,30.0,0.0,0.0
622,1.0,1678,6.0,1.1902250079688357,319.00638100351097,86100.0,600.0,6.0,1.62,15.0,2017.0,3.0,10.0,2.0,23.0,55.0,0.0,10.0,1.0,0.0
623,1.0,1109,1.0,0.7854728529561598,210.52393498743248,23400.0,24000.0,9.0,4.75,10.0,2016.0,9.0,38.0,4.0,6.0,30.0,6.0,40.0,0.0,0.0
624,1.0,1109,2.0,0.7854728529561598,210.52393498743248,27900.0,28800.0,8.0,4.75,15.0,2016.0,9.0,38.0,4.0,7.0,45.0,8.0,0.0,0.0,0.0
625,1.0,1109,3.0,0.7854728529561598,210.52393498743248,35700.0,36000.0,4.0,2.38,5.0,2016.0,9.0,38.0,4.0,9.0,55.0,10.0,0.0,0.0,1.0
626,1.0,1109,4.0,0.7854728529561598,210.52393498743248,36900.0,37200.0,8.0,2.38,5.0,2016.0,9.0,38.0,4.0,10.0,15.0,10.0,20.0,0.0,0.0
627,1.0,1109,5.0,0.7854728529561598,210.52393498743248,63600.0,64200.0,6.0,3.8,10.0,2016.0,9.0,38.0,4.0,17.0,40.0,17.0,50.0,0.0,1.0
628,1.0,1109,6.0,0.7854728529561598,210.52393498743248,66000.0,66600.0,8.0,3.8,10.0,2016.0,9.0,38.0,4.0,18.0,20.0,18.0,30.0,0.0,1.0
629,1.0,563,1.0,2.2315516212986473,598.1047297500899,34500.0,35700.0,1.0,14.25,20.0,2017.0,1.0,2.0,2.0,9.0,35.0,9.0,55.0,0.0,1.0
630,1.0,563,2.0,2.2315516212986473,598.1047297500899,61800.0,62400.0,5.0,1.9,10.0,2017.0,1.0,2.0,2.0,17.0,10.0,17.0,20.0,0.0,0.0
631,1.0,563,3.0,2.2315516212986473,598.1047297500899,62400.0,63000.0,4.0,1.9,10.0,2017.0,1.0,2.0,2.0,17.0,20.0,17.0,30.0,0.0,0.0
632,1.0,563,4.0,2.2315516212986473,598.1047297500899,72600.0,73200.0,7.0,5.7,10.0,2017.0,1.0,2.0,2.0,20.0,10.0,20.0,20.0,0.0,0.0
633,1.0,563,5.0,2.2315516212986473,598.1047297500899,81000.0,81600.0,8.0,7.6,10.0,2017.0,1.0,2.0,2.0,22.0,30.0,22.0,40.0,0.0,0.0
634,0.0,970,1.0,0.7788637925897255,208.75256199895202,36900.0,44100.0,7.0,27.53,120.0,2016.0,7.0,29.0,1.0,10.0,15.0,12.0,15.0,0.0,0.0
635,1.0,970,2.0,0.7788637925897255,208.75256199895202,65700.0,66000.0,4.0,2.85,5.0,2016.0,7.0,29.0,1.0,18.0,15.0,18.0,20.0,0.0,0.0
636,1.0,970,3.0,0.7788637925897255,208.75256199895202,67800.0,68100.0,4.0,2.85,5.0,2016.0,7.0,29.0,1.0,18.0,50.0,18.0,55.0,0.0,0.0
637,0.0,970,4.0,0.7788637925897255,208.75256199895202,70200.0,70500.0,7.0,0.29,5.0,2016.0,7.0,29.0,1.0,19.0,30.0,19.0,35.0,0.0,0.0
638,0.0,970,5.0,0.7788637925897255,208.75256199895202,77400.0,77700.0,7.0,0.29,5.0,2016.0,7.0,29.0,1.0,21.0,30.0,21.0,35.0,0.0,0.0
639,1.0,614,1.0,0.7057294498001043,189.15095569410607,44100.0,45900.0,5.0,19.0,30.0,2016.0,11.0,45.0,5.0,12.0,15.0,12.0,45.0,0.0,0.0
640,1.0,614,2.0,0.7057294498001043,189.15095569410607,46800.0,49500.0,4.0,15.2,45.0,2016.0,11.0,45.0,5.0,13.0,0.0,13.0,45.0,0.0,1.0
641,1.0,614,3.0,0.7057294498001043,189.15095569410607,49800.0,50400.0,2.0,3.8,10.0,2016.0,11.0,45.0,5.0,13.0,50.0,14.0,0.0,0.0,1.0
642,1.0,614,4.0,0.7057294498001043,189.15095569410607,51000.0,51600.0,8.0,0.95,10.0,2016.0,11.0,45.0,5.0,14.0,10.0,14.0,20.0,0.0,1.0
643,1.0,614,5.0,0.7057294498001043,189.15095569410607,60300.0,60900.0,6.0,6.65,10.0,2016.0,11.0,45.0,5.0,16.0,45.0,16.0,55.0,0.0,0.0
644,1.0,614,6.0,0.7057294498001043,189.15095569410607,61200.0,62100.0,5.0,3.42,15.0,2016.0,11.0,45.0,5.0,17.0,0.0,17.0,15.0,0.0,0.0
645,1.0,614,7.0,0.7057294498001043,189.15095569410607,65700.0,66600.0,8.0,2.95,15.0,2016.0,11.0,45.0,5.0,18.0,15.0,18.0,30.0,0.0,0.0
646,1.0,614,8.0,0.7057294498001043,189.15095569410607,72900.0,73800.0,1.0,3.33,15.0,2016.0,11.0,45.0,5.0,20.0,15.0,20.0,30.0,0.0,0.0
647,1.0,194,1.0,0.46967262764851664,125.88255514665332,48600.0,50700.0,6.0,26.6,35.0,2017.0,3.0,10.0,7.0,13.0,30.0,14.0,5.0,0.0,0.0
648,1.0,194,3.0,0.46967262764851664,125.88255514665332,70200.0,70800.0,6.0,1.43,10.0,2017.0,3.0,10.0,7.0,19.0,30.0,19.0,40.0,0.0,0.0
649,1.0,194,4.0,0.46967262764851664,125.88255514665332,71400.0,72000.0,8.0,1.43,10.0,2017.0,3.0,10.0,7.0,19.0,50.0,20.0,0.0,0.0,0.0
650,0.0,553,1.0,0.37510574773612093,100.53655928732513,41400.0,42000.0,4.0,0.59,10.0,2017.0,4.0,16.0,5.0,11.0,30.0,11.0,40.0,0.0,0.0
651,0.0,553,2.0,0.37510574773612093,100.53655928732513,43500.0,44100.0,8.0,0.59,10.0,2017.0,4.0,16.0,5.0,12.0,5.0,12.0,15.0,0.0,0.0
652,1.0,400,1.0,0.4527437999798049,121.34525840606153,43200.0,46800.0,5.0,21.85,60.0,2017.0,3.0,9.0,5.0,12.0,0.0,13.0,0.0,0.0,0.0
653,1.0,400,2.0,0.4527437999798049,121.34525840606153,50400.0,54000.0,8.0,21.85,60.0,2017.0,3.0,9.0,5.0,14.0,0.0,15.0,0.0,0.0,0.0
654,0.0,400,3.0,0.4527437999798049,121.34525840606153,62100.0,62700.0,4.0,0.49,10.0,2017.0,3.0,9.0,5.0,17.0,15.0,17.0,25.0,0.0,0.0
655,0.0,400,4.0,0.4527437999798049,121.34525840606153,64200.0,64800.0,8.0,0.49,10.0,2017.0,3.0,9.0,5.0,17.0,50.0,18.0,0.0,0.0,0.0
656,0.0,285,1.0,0.4786420712383098,128.28656255704877,42300.0,42600.0,4.0,0.2,5.0,2017.0,3.0,10.0,6.0,11.0,45.0,11.0,50.0,0.0,0.0
657,0.0,285,2.0,0.4786420712383098,128.28656255704877,43200.0,43500.0,8.0,0.2,5.0,2017.0,3.0,10.0,6.0,12.0,0.0,12.0,5.0,0.0,0.0
658,0.0,285,3.0,0.4786420712383098,128.28656255704877,57600.0,58500.0,4.0,0.49,15.0,2017.0,3.0,10.0,6.0,16.0,0.0,16.0,15.0,0.0,0.0
659,0.0,285,4.0,0.4786420712383098,128.28656255704877,60300.0,61200.0,8.0,0.49,15.0,2017.0,3.0,10.0,6.0,16.0,45.0,17.0,0.0,0.0,0.0
660,0.0,285,5.0,0.4786420712383098,128.28656255704877,64800.0,72000.0,7.0,9994.0,120.0,2017.0,3.0,10.0,6.0,18.0,0.0,20.0,0.0,0.0,1.0
661,1.0,1239,1.0,0.08257325825422507,22.13144246422887,29820.0,31140.0,5.0,20.9,22.0,2017.0,8.0,31.0,5.0,8.0,17.0,8.0,39.0,0.0,0.0
662,0.0,1239,2.0,0.08257325825422507,22.13144246422887,41340.0,42840.0,4.0,0.98,25.0,2017.0,8.0,31.0,5.0,11.0,29.0,11.0,54.0,0.0,0.0
663,1.0,1239,3.0,0.08257325825422507,22.13144246422887,49440.0,50760.0,8.0,20.9,22.0,2017.0,8.0,31.0,5.0,13.0,44.0,14.0,6.0,0.0,0.0
664,0.0,1239,4.0,0.08257325825422507,22.13144246422887,57000.0,58500.0,4.0,0.49,25.0,2017.0,8.0,31.0,5.0,15.0,50.0,16.0,15.0,0.0,0.0
665,0.0,1239,5.0,0.08257325825422507,22.13144246422887,58500.0,60300.0,8.0,0.49,30.0,2017.0,8.0,31.0,5.0,16.0,15.0,16.0,45.0,0.0,0.0
666,1.0,1419,1.0,0.2064630341309848,55.336616932228296,33300.0,34800.0,7.0,15.2,25.0,2017.0,3.0,10.0,6.0,9.0,15.0,9.0,40.0,0.0,0.0
667,1.0,1419,2.0,0.2064630341309848,55.336616932228296,45000.0,45300.0,4.0,1.14,5.0,2017.0,3.0,10.0,6.0,12.0,30.0,12.0,35.0,0.0,0.0
668,1.0,1419,3.0,0.2064630341309848,55.336616932228296,45600.0,45900.0,9.0,1.14,5.0,2017.0,3.0,10.0,6.0,12.0,40.0,12.0,45.0,0.0,0.0
669,1.0,1419,4.0,0.2064630341309848,55.336616932228296,65700.0,69000.0,8.0,16.34,55.0,2017.0,3.0,10.0,6.0,18.0,15.0,19.0,10.0,0.0,0.0
670,703.0,484,1.0,5.088100628324484,1363.7224531128181,61200.0,80400.0,7.0,70703.0,320.0,2017.0,3.0,11.0,1.0,17.0,0.0,22.0,20.0,0.0,703.0
671,0.0,586,1.0,1.1927591069860222,319.68557506443636,24600.0,26100.0,3.0,13.5,25.0,2017.0,1.0,4.0,4.0,6.0,50.0,7.0,15.0,0.0,1.0
672,0.0,586,2.0,1.1927591069860222,319.68557506443636,56700.0,58500.0,8.0,13.5,30.0,2017.0,1.0,4.0,4.0,15.0,45.0,16.0,15.0,0.0,1.0
673,0.0,1464,1.0,0.300895660271778,80.64662983914981,33300.0,33720.0,4.0,0.98,7.0,2017.0,1.0,3.0,3.0,9.0,15.0,9.0,22.0,0.0,0.0
674,0.0,1464,2.0,0.300895660271778,80.64662983914981,34800.0,35220.0,8.0,0.98,7.0,2017.0,1.0,3.0,3.0,9.0,40.0,9.0,47.0,0.0,0.0
675,0.0,301,1.0,1.7500949013044202,469.06377965504646,27600.0,28200.0,3.0,0.98,10.0,2017.0,3.0,10.0,1.0,7.0,40.0,7.0,50.0,0.0,0.0
676,0.0,301,2.0,1.7500949013044202,469.06377965504646,47400.0,48000.0,8.0,0.98,10.0,2017.0,3.0,10.0,1.0,13.0,10.0,13.0,20.0,0.0,0.0
677,703.0,1905,1.0,1.8602353805553213,498.58384136823656,25500.0,25800.0,4.0,70703.0,5.0,2017.0,1.0,4.0,5.0,7.0,5.0,7.0,10.0,0.0,703.0
678,703.0,1905,2.0,1.8602353805553213,498.58384136823656,26100.0,26400.0,9.0,70703.0,5.0,2017.0,1.0,4.0,5.0,7.0,15.0,7.0,20.0,0.0,703.0
679,703.0,1905,3.0,1.8602353805553213,498.58384136823656,36000.0,43200.0,5.0,70703.0,120.0,2017.0,1.0,4.0,5.0,10.0,0.0,12.0,0.0,0.0,703.0
680,703.0,1905,4.0,1.8602353805553213,498.58384136823656,43500.0,46200.0,7.0,70703.0,45.0,2017.0,1.0,4.0,5.0,12.0,5.0,12.0,50.0,0.0,703.0
681,703.0,1905,5.0,1.8602353805553213,498.58384136823656,54900.0,55500.0,4.0,70703.0,10.0,2017.0,1.0,4.0,5.0,15.0,15.0,15.0,25.0,0.0,703.0
682,703.0,1905,6.0,1.8602353805553213,498.58384136823656,55800.0,56100.0,7.0,70703.0,5.0,2017.0,1.0,4.0,5.0,15.0,30.0,15.0,35.0,0.0,703.0
683,703.0,1905,7.0,1.8602353805553213,498.58384136823656,60600.0,61200.0,8.0,70703.0,10.0,2017.0,1.0,4.0,5.0,16.0,50.0,17.0,0.0,0.0,703.0
684,1.0,607,1.0,1.1604040279596435,311.01370495737007,36000.0,36600.0,4.0,2.85,10.0,2017.0,5.0,21.0,5.0,10.0,0.0,10.0,10.0,0.0,0.0
685,1.0,607,2.0,1.1604040279596435,311.01370495737007,37200.0,37800.0,8.0,2.85,10.0,2017.0,5.0,21.0,5.0,10.0,20.0,10.0,30.0,0.0,0.0
686,1.0,607,3.0,1.1604040279596435,311.01370495737007,61200.0,63900.0,5.0,45.6,45.0,2017.0,5.0,21.0,5.0,17.0,0.0,17.0,45.0,0.0,0.0
687,1.0,607,4.0,1.1604040279596435,311.01370495737007,71100.0,72900.0,8.0,45.6,30.0,2017.0,5.0,21.0,5.0,19.0,45.0,20.0,15.0,0.0,0.0
688,0.0,1697,1.0,0.13028781019284164,34.91998785122067,29700.0,30600.0,3.0,1.18,15.0,2017.0,3.0,9.0,4.0,8.0,15.0,8.0,30.0,0.0,0.0
689,0.0,1697,2.0,0.13028781019284164,34.91998785122067,66600.0,67800.0,8.0,1.18,20.0,2017.0,3.0,9.0,4.0,18.0,30.0,18.0,50.0,0.0,0.0
690,1.0,804,1.0,1.48368777180121,397.6608317356578,23100.0,27960.0,2.0,191.9,81.0,2016.0,11.0,45.0,4.0,6.0,25.0,7.0,46.0,0.0,0.0
691,1.0,804,2.0,1.48368777180121,397.6608317356578,65100.0,69900.0,8.0,191.9,80.0,2016.0,11.0,45.0,4.0,18.0,5.0,19.0,25.0,0.0,0.0
692,703.0,348,1.0,1.8989222947723445,508.95278204242635,23400.0,25200.0,1.0,70703.0,30.0,2017.0,2.0,6.0,3.0,6.0,30.0,7.0,0.0,0.0,703.0
693,703.0,348,2.0,1.8989222947723445,508.95278204242635,57600.0,59400.0,9.0,70703.0,30.0,2017.0,2.0,6.0,3.0,16.0,0.0,16.0,30.0,0.0,703.0
694,703.0,348,3.0,1.8989222947723445,508.95278204242635,61200.0,61500.0,7.0,70703.0,5.0,2017.0,2.0,6.0,3.0,17.0,0.0,17.0,5.0,0.0,703.0
695,703.0,348,4.0,1.8989222947723445,508.95278204242635,65700.0,66000.0,8.0,70703.0,5.0,2017.0,2.0,6.0,3.0,18.0,15.0,18.0,20.0,0.0,703.0
696,0.0,1875,1.0,1.6875599393342051,452.3030396514783,54000.0,57600.0,7.0,0.98,60.0,2017.0,1.0,1.0,7.0,15.0,0.0,16.0,0.0,0.0,0.0
697,0.0,1875,2.0,1.6875599393342051,452.3030396514783,57600.0,57900.0,8.0,0.49,5.0,2017.0,1.0,1.0,7.0,16.0,0.0,16.0,5.0,0.0,0.0
698,1.0,1603,1.0,0.5957197619447832,159.66594894068487,30600.0,31500.0,6.0,5.23,15.0,2017.0,5.0,19.0,2.0,8.0,30.0,8.0,45.0,0.0,0.0
699,1.0,1603,2.0,0.5957197619447832,159.66594894068487,32100.0,33000.0,6.0,5.23,15.0,2017.0,5.0,19.0,2.0,8.0,55.0,9.0,10.0,0.0,0.0
700,1.0,1603,3.0,0.5957197619447832,159.66594894068487,36420.0,37800.0,4.0,11.4,23.0,2017.0,5.0,19.0,2.0,10.0,7.0,10.0,30.0,0.0,0.0
701,1.0,1603,4.0,0.5957197619447832,159.66594894068487,41700.0,43500.0,8.0,14.25,30.0,2017.0,5.0,19.0,2.0,11.0,35.0,12.0,5.0,0.0,0.0
702,1.0,1603,5.0,0.5957197619447832,159.66594894068487,46920.0,47400.0,6.0,2.85,8.0,2017.0,5.0,19.0,2.0,13.0,2.0,13.0,10.0,0.0,0.0
703,1.0,1603,6.0,0.5957197619447832,159.66594894068487,47700.0,48600.0,6.0,2.85,15.0,2017.0,5.0,19.0,2.0,13.0,15.0,13.0,30.0,0.0,0.0
704,1.0,1603,7.0,0.5957197619447832,159.66594894068487,63000.0,63660.0,5.0,6.08,11.0,2017.0,5.0,19.0,2.0,17.0,30.0,17.0,41.0,0.0,0.0
705,1.0,1603,8.0,0.5957197619447832,159.66594894068487,64800.0,67200.0,8.0,6.56,40.0,2017.0,5.0,19.0,2.0,18.0,0.0,18.0,40.0,0.0,0.0
706,1.0,921,1.0,0.3463601144251717,92.8320997180972,24900.0,25800.0,6.0,7.6,15.0,2017.0,4.0,14.0,2.0,6.0,55.0,7.0,10.0,0.0,1.0
707,1.0,921,2.0,0.3463601144251717,92.8320997180972,39900.0,40800.0,6.0,9.5,15.0,2017.0,4.0,14.0,2.0,11.0,5.0,11.0,20.0,0.0,1.0
708,1.0,921,3.0,0.3463601144251717,92.8320997180972,40800.0,41400.0,6.0,5.7,10.0,2017.0,4.0,14.0,2.0,11.0,20.0,11.0,30.0,0.0,0.0
709,1.0,921,4.0,0.3463601144251717,92.8320997180972,45600.0,46800.0,6.0,19.0,20.0,2017.0,4.0,14.0,2.0,12.0,40.0,13.0,0.0,0.0,1.0
710,0.0,921,5.0,0.3463601144251717,92.8320997180972,57600.0,60300.0,7.0,3.92,45.0,2017.0,4.0,14.0,2.0,16.0,0.0,16.0,45.0,0.0,0.0
711,1.0,921,6.0,0.3463601144251717,92.8320997180972,69600.0,70200.0,7.0,3.8,10.0,2017.0,4.0,14.0,2.0,19.0,20.0,19.0,30.0,0.0,1.0
712,1.0,921,7.0,0.3463601144251717,92.8320997180972,77400.0,78000.0,8.0,3.8,10.0,2017.0,4.0,14.0,2.0,21.0,30.0,21.0,40.0,0.0,1.0
713,0.0,1094,1.0,0.8986888834706019,240.86831182726183,31200.0,31800.0,6.0,0.1,10.0,2016.0,8.0,31.0,1.0,8.0,40.0,8.0,50.0,0.0,0.0
714,0.0,1094,2.0,0.8986888834706019,240.86831182726183,35100.0,36300.0,6.0,3.6,20.0,2016.0,8.0,31.0,1.0,9.0,45.0,10.0,5.0,0.0,1.0
715,0.0,1094,3.0,0.8986888834706019,240.86831182726183,40200.0,41400.0,6.0,3.6,20.0,2016.0,8.0,31.0,1.0,11.0,10.0,11.0,30.0,0.0,1.0
716,0.0,1094,4.0,0.8986888834706019,240.86831182726183,54000.0,57300.0,6.0,13.5,55.0,2016.0,8.0,31.0,1.0,15.0,0.0,15.0,55.0,0.0,1.0
717,0.0,1094,5.0,0.8986888834706019,240.86831182726183,61800.0,65100.0,8.0,13.5,55.0,2016.0,8.0,31.0,1.0,17.0,10.0,18.0,5.0,0.0,1.0
718,0.0,1027,1.0,0.15941075503830124,42.72557517892214,36000.0,36600.0,4.0,0.39,10.0,2017.0,6.0,25.0,7.0,10.0,0.0,10.0,10.0,0.0,0.0
719,0.0,1027,2.0,0.15941075503830124,42.72557517892214,36600.0,37200.0,8.0,0.39,10.0,2017.0,6.0,25.0,7.0,10.0,10.0,10.0,20.0,0.0,0.0
720,1.0,1027,3.0,0.15941075503830124,42.72557517892214,45000.0,46200.0,7.0,3.8,20.0,2017.0,6.0,25.0,7.0,12.0,30.0,12.0,50.0,0.0,0.0
721,1.0,1027,4.0,0.15941075503830124,42.72557517892214,50400.0,51900.0,8.0,3.8,25.0,2017.0,6.0,25.0,7.0,14.0,0.0,14.0,25.0,0.0,0.0
722,0.0,1027,5.0,0.15941075503830124,42.72557517892214,53400.0,55800.0,7.0,2.45,40.0,2017.0,6.0,25.0,7.0,14.0,50.0,15.0,30.0,0.0,0.0
723,0.0,1027,6.0,0.15941075503830124,42.72557517892214,64800.0,67500.0,7.0,2.94,45.0,2017.0,6.0,25.0,7.0,18.0,0.0,18.0,45.0,0.0,0.0
724,0.0,1243,1.0,0.41911812380775865,112.33284042406487,27000.0,27900.0,3.0,0.88,15.0,2016.0,10.0,40.0,3.0,7.0,30.0,7.0,45.0,0.0,0.0
